image_path,skin_tone,foundation_shadename,foundation_layer,foundation_ml,lipstick_shadename,lipstick_layer,blush_shadename,blush_layers,mascara_shade,mascara_layer,concealer_shadename,concealer_layer,longevity,risk_management,cost_of_makeup,mode,occasion,weather_type
images/127.jpg,medium,warm_beige,1,3,bold_red,3,soft_blush,2,black,3,natural_concealer,2,12hrs,medium,2847,occasion,party,normal
images/641.jpg,medium,beige,1,4,coral,1,soft_blush,1,black,3,natural_concealer,1,8hrs,medium,1207,occasion,casual,normal
images/655.jpg,medium,sand,2,3,nude,1,soft_blush,2,black,2,natural_concealer,1,8hrs,low,2926,simple,normal,normal
images/133.jpg,medium,warm_beige,3,4,nude,1,soft_blush,2,black,1,natural_concealer,2,10hrs,high,1026,weather,normal,rainy
images/26.jpg,medium,beige,3,5,red,3,soft_blush,2,black,1,natural_concealer,2,12hrs,medium,2722,simple,normal,normal
images/32.jpg,medium,matte_sand,3,4,nude,1,soft_blush,2,black,3,natural_concealer,1,8hrs,high,629,weather,normal,hot
images/682.jpg,medium,warm_beige,2,3,nude,3,soft_blush,2,black,1,natural_concealer,2,8hrs,medium,581,occasion,casual,normal
images/680.jpg,medium,beige,2,5,coral,3,soft_blush,1,black,2,natural_concealer,2,12hrs,medium,633,simple,normal,normal
images/18.jpg,medium,warm_beige,2,4,red,2,soft_blush,2,black,2,natural_concealer,1,10hrs,low,2873,simple,normal,normal
images/24.jpg,medium,sand,3,3,red,2,soft_blush,1,black,2,natural_concealer,1,8hrs,low,864,simple,normal,normal
images/30.jpg,medium,beige,1,5,coral,1,soft_blush,1,black,1,natural_concealer,1,12hrs,medium,2410,occasion,casual,normal
images/643.jpg,medium,sand,3,3,bold_red,2,soft_blush,2,black,2,natural_concealer,1,8hrs,low,693,occasion,party,normal
images/125.jpg,medium,warm_beige,1,5,coral,3,soft_blush,1,black,2,natural_concealer,1,8hrs,medium,1236,weather,normal,cold
images/131.jpg,medium,sand,1,2,bold_red,3,soft_blush,1,black,2,natural_concealer,2,10hrs,high,1135,occasion,party,normal
images/657.jpg,medium,warm_beige,1,2,red,3,soft_blush,2,black,3,natural_concealer,2,12hrs,medium,1935,occasion,casual,normal
images/119.jpg,dark,caramel,3,2,dark red,2,soft_blush,1,black,3,natural_concealer,1,10hrs,medium,2297,occasion,wedding,normal
images/482.jpg,medium,warm_beige,2,5,nude,2,soft_blush,1,black,3,natural_concealer,2,12hrs,medium,2646,weather,normal,cold
images/496.jpg,medium,sand,3,2,coral,3,soft_blush,1,black,3,natural_concealer,2,6hrs,low,1594,weather,normal,humid
images/327.jpg,medium,warm_beige,2,4,coral,2,soft_blush,2,black,2,natural_concealer,1,12hrs,medium,793,simple,normal,normal
images/441.jpg,medium,sand,1,4,red,3,soft_blush,1,black,2,natural_concealer,1,10hrs,low,2367,simple,normal,normal
images/455.jpg,medium,matte_sand,2,2,nude,2,soft_blush,1,black,3,natural_concealer,1,6hrs,medium,2222,weather,normal,hot
images/333.jpg,medium,sand,1,4,coral,1,soft_blush,2,black,1,natural_concealer,1,12hrs,low,858,occasion,office,normal
images/469.jpg,medium,sand,3,4,coral,1,soft_blush,2,black,1,natural_concealer,2,12hrs,low,1534,simple,normal,normal
images/290.jpg,medium,sand,2,3,coral,2,soft_blush,2,black,1,natural_concealer,1,10hrs,medium,2190,occasion,office,normal
images/284.jpg,medium,sand,1,3,red,1,soft_blush,1,black,2,natural_concealer,1,10hrs,low,1106,weather,normal,humid
images/253.jpg,medium,beige,1,5,coral,3,soft_blush,1,black,1,natural_concealer,2,12hrs,high,1360,weather,normal,humid
images/535.jpg,medium,warm_beige,2,2,red,1,soft_blush,2,black,3,natural_concealer,2,12hrs,high,2119,occasion,casual,normal
images/521.jpg,medium,beige,3,3,coral,2,soft_blush,1,black,1,natural_concealer,2,12hrs,low,2366,weather,normal,humid
images/247.jpg,medium,sand,1,5,nude,2,soft_blush,2,black,2,natural_concealer,1,10hrs,high,2216,occasion,wedding,normal
images/509.jpg,medium,warm_beige,3,3,nude,3,soft_blush,2,black,1,natural_concealer,1,8hrs,medium,875,simple,normal,normal
images/508.jpg,medium,beige,2,4,red,2,soft_blush,1,black,1,natural_concealer,2,6hrs,medium,1541,occasion,wedding,normal
images/520.jpg,dark,espresso,1,3,plum,3,soft_blush,1,black,1,natural_concealer,1,8hrs,high,2321,occasion,wedding,normal
images/246.jpg,medium,sand,2,3,coral,3,soft_blush,1,black,3,natural_concealer,1,10hrs,high,908,weather,normal,rainy
images/252.jpg,medium,matte_beige,1,2,nude,2,soft_blush,2,black,3,natural_concealer,1,10hrs,low,532,weather,normal,hot
images/534.jpg,medium,warm_beige,3,2,nude,3,soft_blush,1,black,1,natural_concealer,2,6hrs,low,524,simple,normal,normal
images/285.jpg,medium,sand,2,2,nude,3,soft_blush,1,black,1,natural_concealer,1,12hrs,low,2378,occasion,wedding,normal
images/291.jpg,medium,sand,1,4,nude,2,soft_blush,1,black,3,natural_concealer,1,6hrs,medium,859,simple,normal,normal
images/468.jpg,medium,warm_beige,3,3,nude,2,soft_blush,2,black,3,natural_concealer,2,10hrs,high,1396,occasion,office,normal
images/454.jpg,medium,beige,3,4,nude,2,soft_blush,1,black,2,natural_concealer,2,12hrs,high,1084,simple,normal,normal
images/332.jpg,medium,warm_beige,2,2,coral,2,soft_blush,2,black,1,natural_concealer,1,10hrs,low,1304,simple,normal,normal
images/326.jpg,medium,beige,3,4,nude,1,soft_blush,2,black,1,natural_concealer,2,6hrs,medium,626,simple,normal,normal
images/440.jpg,medium,sand,3,2,coral,1,soft_blush,1,black,2,natural_concealer,1,10hrs,medium,1291,occasion,wedding,normal
images/497.jpg,medium,warm_beige,2,3,coral,3,soft_blush,2,black,1,natural_concealer,1,6hrs,high,606,simple,normal,normal
images/483.jpg,medium,sand,2,2,coral,2,soft_blush,2,black,2,natural_concealer,2,10hrs,high,1038,occasion,wedding,normal
images/118.jpg,medium,beige,3,2,coral,1,soft_blush,2,black,3,natural_concealer,1,12hrs,low,1055,simple,normal,normal
images/130.jpg,medium,warm_beige,2,3,bold_red,1,soft_blush,1,black,3,natural_concealer,2,12hrs,medium,1801,occasion,party,normal
images/656.jpg,medium,warm_beige,2,4,bold_coral,1,soft_blush,2,black,1,natural_concealer,1,12hrs,low,1755,occasion,party,normal
images/642.jpg,dark,mocha,3,2,dark red,1,soft_blush,1,black,1,natural_concealer,2,12hrs,medium,1464,simple,normal,normal
images/124.jpg,medium,beige,2,5,nude,3,soft_blush,1,black,3,natural_concealer,2,10hrs,low,2938,simple,normal,normal
images/31.jpg,medium,sand,3,5,nude,2,soft_blush,2,black,1,natural_concealer,1,6hrs,high,1614,simple,normal,normal
images/25.jpg,medium,warm_beige,1,3,nude,1,soft_blush,2,black,1,natural_concealer,1,8hrs,medium,1424,occasion,casual,normal
images/19.jpg,medium,warm_beige,1,5,nude,1,soft_blush,2,black,2,natural_concealer,1,8hrs,medium,2293,occasion,office,normal
images/681.jpg,medium,beige,3,3,red,2,soft_blush,2,black,1,natural_concealer,1,10hrs,low,2239,simple,normal,normal
images/42.jpg,medium,warm_beige,3,3,nude,3,soft_blush,2,black,3,natural_concealer,1,6hrs,low,2660,weather,normal,cold
images/4.jpg,medium,matte_beige,1,3,nude,1,soft_blush,1,black,1,natural_concealer,2,6hrs,high,2848,weather,normal,hot
images/56.jpg,dark,espresso,2,4,plum,1,soft_blush,1,black,1,natural_concealer,2,12hrs,high,1523,simple,normal,normal
images/180.jpg,medium,sand,1,3,nude,2,soft_blush,1,black,1,natural_concealer,1,8hrs,high,1273,simple,normal,normal
images/194.jpg,medium,sand,3,3,nude,2,soft_blush,2,black,1,natural_concealer,1,8hrs,low,1896,simple,normal,normal
images/81.jpg,medium,warm_beige,2,4,red,3,soft_blush,1,black,3,natural_concealer,2,6hrs,medium,757,occasion,wedding,normal
images/619.jpg,medium,beige,3,3,coral,2,soft_blush,1,black,1,natural_concealer,2,6hrs,high,2496,weather,normal,rainy
images/95.jpg,medium,beige,1,3,nude,2,soft_blush,2,black,3,natural_concealer,2,12hrs,high,757,simple,normal,normal
images/625.jpg,medium,warm_beige,3,5,coral,1,soft_blush,2,black,3,natural_concealer,1,6hrs,high,2662,occasion,office,normal
images/143.jpg,medium,sand,1,2,nude,1,soft_blush,2,black,2,natural_concealer,2,10hrs,high,1641,simple,normal,normal
images/157.jpg,medium,warm_beige,1,4,nude,1,soft_blush,2,black,2,natural_concealer,2,10hrs,low,1711,occasion,office,normal
images/631.jpg,medium,warm_beige,1,5,coral,2,soft_blush,2,black,2,natural_concealer,1,6hrs,high,722,simple,normal,normal
images/382.jpg,medium,sand,2,4,coral,2,soft_blush,1,black,3,natural_concealer,1,10hrs,medium,2991,weather,normal,humid
images/396.jpg,medium,warm_beige,1,4,bold_nude,1,soft_blush,2,black,3,natural_concealer,1,8hrs,medium,1677,occasion,party,normal
images/369.jpg,medium,sand,1,3,red,1,soft_blush,1,black,1,natural_concealer,1,6hrs,low,1250,simple,normal,normal
images/341.jpg,medium,sand,3,5,nude,1,soft_blush,2,black,2,natural_concealer,1,8hrs,high,1009,occasion,office,normal
images/427.jpg,medium,warm_beige,2,5,nude,2,soft_blush,1,black,3,natural_concealer,1,10hrs,medium,1808,simple,normal,normal
images/433.jpg,medium,beige,1,2,nude,2,soft_blush,2,black,1,natural_concealer,2,6hrs,medium,1681,occasion,casual,normal
images/355.jpg,medium,beige,1,2,bold_red,3,soft_blush,2,black,2,natural_concealer,2,8hrs,low,946,occasion,party,normal
images/590.jpg,medium,warm_beige,1,3,coral,2,soft_blush,2,black,2,natural_concealer,2,10hrs,low,1142,simple,normal,normal
images/584.jpg,medium,beige,2,4,nude,3,soft_blush,1,black,1,natural_concealer,1,10hrs,low,2959,occasion,wedding,normal
images/209.jpg,medium,beige,2,5,nude,1,soft_blush,1,black,1,natural_concealer,1,12hrs,high,2092,simple,normal,normal
images/235.jpg,medium,beige,3,4,red,2,soft_blush,2,black,2,natural_concealer,2,10hrs,medium,618,simple,normal,normal
images/553.jpg,medium,matte_sand,3,3,nude,1,soft_blush,2,black,1,natural_concealer,2,10hrs,high,2527,weather,normal,hot
images/547.jpg,medium,warm_beige,3,2,red,1,soft_blush,2,black,1,natural_concealer,2,6hrs,medium,2326,weather,normal,humid
images/221.jpg,medium,sand,3,2,bold_red,1,soft_blush,1,black,2,natural_concealer,1,10hrs,low,2604,occasion,party,normal
images/546.jpg,medium,sand,3,5,coral,2,soft_blush,2,black,3,natural_concealer,1,6hrs,low,754,weather,normal,cold
images/220.jpg,medium,sand,3,5,red,2,soft_blush,2,black,2,natural_concealer,1,8hrs,medium,895,simple,normal,normal
images/234.jpg,medium,beige,3,3,coral,3,soft_blush,2,black,2,natural_concealer,2,6hrs,low,2358,occasion,office,normal
images/552.jpg,dark,caramel,3,3,dark red,3,soft_blush,1,black,1,natural_concealer,1,12hrs,low,2832,occasion,casual,normal
images/208.jpg,medium,sand,1,3,coral,3,soft_blush,2,black,2,natural_concealer,1,10hrs,low,1817,simple,normal,normal
images/585.jpg,medium,warm_beige,2,4,nude,2,soft_blush,2,black,1,natural_concealer,2,8hrs,medium,1731,simple,normal,normal
images/591.jpg,medium,matte_sand,3,2,nude,2,soft_blush,2,black,1,natural_concealer,2,8hrs,low,2514,weather,normal,hot
images/432.jpg,medium,beige,1,4,coral,1,soft_blush,1,black,3,natural_concealer,1,6hrs,high,619,occasion,casual,normal
images/354.jpg,medium,beige,1,2,coral,2,soft_blush,1,black,1,natural_concealer,2,10hrs,low,1090,simple,normal,normal
images/340.jpg,medium,beige,3,5,red,2,soft_blush,1,black,3,natural_concealer,1,12hrs,low,2746,simple,normal,normal
images/426.jpg,dark,mocha,1,2,plum,3,soft_blush,1,black,1,natural_concealer,1,10hrs,low,2576,simple,normal,normal
images/368.jpg,medium,beige,1,2,bold_coral,1,soft_blush,1,black,3,natural_concealer,2,10hrs,low,1107,occasion,party,normal
images/397.jpg,medium,sand,2,5,bold_coral,1,soft_blush,2,black,3,natural_concealer,1,8hrs,medium,1386,occasion,party,normal
images/383.jpg,medium,beige,1,4,red,3,soft_blush,1,black,2,natural_concealer,1,8hrs,high,2100,simple,normal,normal
images/156.jpg,medium,sand,1,4,bold_red,2,soft_blush,2,black,2,natural_concealer,1,6hrs,medium,2074,occasion,party,normal
images/630.jpg,medium,beige,1,3,coral,2,soft_blush,1,black,3,natural_concealer,1,10hrs,medium,1227,weather,normal,rainy
images/624.jpg,medium,sand,1,4,nude,3,soft_blush,2,black,2,natural_concealer,2,12hrs,medium,1576,occasion,wedding,normal
images/142.jpg,medium,beige,1,4,nude,3,soft_blush,2,black,3,natural_concealer,1,12hrs,high,818,occasion,office,normal
images/94.jpg,medium,sand,2,3,red,2,soft_blush,1,black,1,natural_concealer,2,10hrs,medium,1568,weather,normal,rainy
images/618.jpg,medium,warm_beige,2,3,coral,2,soft_blush,2,black,1,natural_concealer,2,6hrs,low,1099,weather,normal,humid
images/80.jpg,medium,warm_beige,3,2,coral,2,soft_blush,2,black,1,natural_concealer,2,6hrs,medium,785,simple,normal,normal
images/195.jpg,medium,beige,1,4,red,2,soft_blush,2,black,3,natural_concealer,2,6hrs,low,2294,simple,normal,normal
images/181.jpg,medium,warm_beige,2,4,red,2,soft_blush,1,black,2,natural_concealer,2,8hrs,low,923,weather,normal,rainy
images/5.jpg,medium,warm_beige,3,2,coral,3,soft_blush,2,black,1,natural_concealer,2,12hrs,low,1441,weather,normal,cold
images/57.jpg,dark,mocha,2,3,dark red,3,soft_blush,1,black,1,natural_concealer,1,10hrs,medium,1435,weather,normal,rainy
images/43.jpg,medium,matte_beige,1,2,nude,1,soft_blush,2,black,2,natural_concealer,2,10hrs,high,2883,weather,normal,hot
images/55.jpg,medium,beige,2,2,nude,1,soft_blush,1,black,2,natural_concealer,1,12hrs,low,2023,occasion,wedding,normal
images/7.jpg,medium,sand,2,4,coral,1,soft_blush,2,black,3,natural_concealer,1,6hrs,medium,1824,weather,normal,cold
images/41.jpg,fair,matte_ivory,2,4,nude,1,soft_blush,2,black,1,natural_concealer,1,8hrs,high,1488,weather,normal,hot
images/69.jpg,medium,warm_beige,2,3,coral,2,soft_blush,1,black,3,natural_concealer,2,6hrs,high,2827,simple,normal,normal
images/197.jpg,medium,warm_beige,3,5,red,3,soft_blush,1,black,2,natural_concealer,1,10hrs,high,1096,simple,normal,normal
images/183.jpg,medium,sand,1,2,nude,2,soft_blush,2,black,2,natural_concealer,1,10hrs,high,1772,occasion,office,normal
images/96.jpg,medium,matte_sand,3,5,nude,3,soft_blush,2,black,2,natural_concealer,2,10hrs,low,2174,weather,normal,hot
images/168.jpg,medium,matte_beige,1,3,nude,2,soft_blush,2,black,2,natural_concealer,1,6hrs,medium,611,weather,normal,hot
images/82.jpg,medium,beige,2,3,nude,3,soft_blush,1,black,2,natural_concealer,2,8hrs,low,605,weather,normal,rainy
images/632.jpg,medium,warm_beige,1,4,red,3,soft_blush,2,black,3,natural_concealer,1,12hrs,high,1038,weather,normal,cold
images/154.jpg,medium,beige,2,3,bold_red,1,soft_blush,1,black,2,natural_concealer,2,10hrs,high,635,occasion,party,normal
images/140.jpg,medium,matte_beige,1,5,nude,3,soft_blush,1,black,3,natural_concealer,1,12hrs,medium,1450,weather,normal,hot
images/626.jpg,medium,sand,3,5,coral,2,soft_blush,2,black,2,natural_concealer,1,10hrs,medium,2300,simple,normal,normal
images/395.jpg,medium,warm_beige,3,5,coral,2,soft_blush,1,black,1,natural_concealer,1,8hrs,medium,1246,occasion,casual,normal
images/381.jpg,medium,sand,3,5,coral,3,soft_blush,2,black,3,natural_concealer,1,6hrs,high,2064,simple,normal,normal
images/418.jpg,medium,sand,3,5,nude,1,soft_blush,1,black,3,natural_concealer,2,6hrs,medium,779,simple,normal,normal
images/356.jpg,medium,warm_beige,2,4,red,2,soft_blush,1,black,2,natural_concealer,1,6hrs,medium,996,weather,normal,cold
images/430.jpg,medium,sand,2,2,coral,3,soft_blush,1,black,3,natural_concealer,1,8hrs,high,1170,simple,normal,normal
images/424.jpg,medium,beige,2,4,nude,3,soft_blush,2,black,2,natural_concealer,2,8hrs,high,1240,weather,normal,rainy
images/342.jpg,medium,warm_beige,1,3,nude,3,soft_blush,1,black,1,natural_concealer,1,6hrs,high,1181,occasion,office,normal
images/587.jpg,medium,sand,1,3,coral,1,soft_blush,1,black,3,natural_concealer,1,8hrs,high,2269,occasion,casual,normal
images/593.jpg,medium,sand,3,2,coral,3,soft_blush,1,black,3,natural_concealer,2,8hrs,medium,832,simple,normal,normal
images/578.jpg,medium,beige,1,4,nude,2,soft_blush,2,black,2,natural_concealer,2,8hrs,low,2931,weather,normal,humid
images/222.jpg,medium,sand,1,3,coral,1,soft_blush,2,black,3,natural_concealer,2,10hrs,high,569,simple,normal,normal
images/544.jpg,medium,sand,2,3,coral,2,soft_blush,2,black,3,natural_concealer,2,12hrs,medium,1661,occasion,wedding,normal
images/550.jpg,medium,warm_beige,2,4,coral,1,soft_blush,2,black,1,natural_concealer,2,8hrs,high,2657,occasion,office,normal
images/236.jpg,medium,warm_beige,2,5,red,1,soft_blush,1,black,1,natural_concealer,1,8hrs,high,550,simple,normal,normal
images/551.jpg,medium,sand,3,5,coral,2,soft_blush,1,black,2,natural_concealer,2,8hrs,low,655,weather,normal,cold
images/237.jpg,medium,warm_beige,1,2,red,2,soft_blush,2,black,2,natural_concealer,1,8hrs,high,886,simple,normal,normal
images/223.jpg,medium,beige,1,3,red,1,soft_blush,2,black,3,natural_concealer,1,6hrs,high,2500,simple,normal,normal
images/545.jpg,dark,mocha,3,3,plum,3,soft_blush,2,black,2,natural_concealer,1,8hrs,low,2297,weather,normal,rainy
images/579.jpg,medium,sand,2,2,red,2,soft_blush,2,black,1,natural_concealer,2,6hrs,low,1654,occasion,casual,normal
images/592.jpg,medium,sand,3,2,nude,2,soft_blush,2,black,3,natural_concealer,2,8hrs,high,1665,occasion,wedding,normal
images/586.jpg,medium,warm_beige,1,4,nude,2,soft_blush,1,black,2,natural_concealer,2,6hrs,high,1913,occasion,wedding,normal
images/425.jpg,dark,espresso,3,2,dark red,3,soft_blush,2,black,2,natural_concealer,2,8hrs,high,2622,weather,normal,cold
images/343.jpg,medium,warm_beige,3,4,nude,3,soft_blush,1,black,1,natural_concealer,2,12hrs,high,1883,simple,normal,normal
images/357.jpg,medium,sand,3,5,bold_nude,3,soft_blush,2,black,2,natural_concealer,1,8hrs,high,2516,occasion,party,normal
images/431.jpg,medium,warm_beige,3,3,nude,1,soft_blush,2,black,3,natural_concealer,2,8hrs,low,782,weather,normal,rainy
images/419.jpg,medium,matte_sand,3,5,nude,3,soft_blush,1,black,2,natural_concealer,2,10hrs,low,1179,weather,normal,hot
images/380.jpg,medium,beige,2,3,red,1,soft_blush,1,black,2,natural_concealer,1,10hrs,high,1277,weather,normal,humid
images/394.jpg,medium,sand,2,3,nude,1,soft_blush,1,black,1,natural_concealer,1,10hrs,high,2545,occasion,casual,normal
images/141.jpg,medium,warm_beige,3,2,red,1,soft_blush,1,black,2,natural_concealer,1,8hrs,medium,2242,simple,normal,normal
images/627.jpg,medium,sand,2,4,coral,2,soft_blush,2,black,2,natural_concealer,2,12hrs,low,1193,occasion,office,normal
images/633.jpg,dark,mocha,1,3,bold_wine,1,soft_blush,1,black,2,natural_concealer,1,10hrs,low,1011,occasion,party,normal
images/155.jpg,medium,beige,2,4,coral,3,soft_blush,2,black,1,natural_concealer,2,10hrs,medium,1333,weather,normal,humid
images/83.jpg,medium,beige,3,3,coral,3,soft_blush,1,black,3,natural_concealer,2,8hrs,medium,2969,simple,normal,normal
images/97.jpg,medium,matte_warm_beige,2,2,nude,2,soft_blush,2,black,2,natural_concealer,1,8hrs,low,1551,weather,normal,hot
images/169.jpg,medium,beige,2,4,nude,1,soft_blush,2,black,2,natural_concealer,2,8hrs,medium,1422,occasion,wedding,normal
images/182.jpg,medium,sand,2,2,nude,1,soft_blush,1,black,3,natural_concealer,1,10hrs,medium,841,simple,normal,normal
images/68.jpg,medium,matte_beige,1,2,nude,1,soft_blush,2,black,3,natural_concealer,2,8hrs,low,1994,weather,normal,hot
images/196.jpg,medium,sand,1,2,red,3,soft_blush,2,black,3,natural_concealer,2,12hrs,low,847,weather,normal,humid
images/40.jpg,medium,sand,3,2,bold_coral,2,soft_blush,1,black,1,natural_concealer,2,8hrs,medium,1645,occasion,party,normal
images/54.jpg,medium,warm_beige,2,5,coral,3,soft_blush,1,black,2,natural_concealer,1,12hrs,high,1794,simple,normal,normal
images/6.jpg,medium,matte_warm_beige,2,4,nude,2,soft_blush,2,black,2,natural_concealer,1,12hrs,high,1376,weather,normal,hot
images/192.jpg,medium,beige,2,5,bold_nude,2,soft_blush,2,black,3,natural_concealer,2,12hrs,medium,2843,occasion,party,normal
images/78.jpg,medium,warm_beige,2,2,red,3,soft_blush,1,black,1,natural_concealer,2,6hrs,medium,1803,occasion,office,normal
images/186.jpg,medium,matte_beige,3,4,nude,1,soft_blush,1,black,2,natural_concealer,1,8hrs,high,852,weather,normal,hot
images/2.jpg,medium,sand,1,5,red,1,soft_blush,1,black,3,natural_concealer,1,8hrs,high,1688,occasion,office,normal
images/50.jpg,medium,beige,3,3,nude,2,soft_blush,2,black,3,natural_concealer,2,8hrs,medium,1251,weather,normal,humid
images/44.jpg,medium,matte_beige,2,2,nude,3,soft_blush,2,black,1,natural_concealer,1,6hrs,medium,1430,weather,normal,hot
images/151.jpg,medium,warm_beige,3,3,nude,3,soft_blush,2,black,3,natural_concealer,2,8hrs,high,2523,weather,normal,humid
images/637.jpg,medium,sand,1,4,nude,1,soft_blush,1,black,2,natural_concealer,2,6hrs,low,1322,weather,normal,cold
images/623.jpg,medium,matte_warm_beige,2,5,nude,2,soft_blush,2,black,3,natural_concealer,1,6hrs,low,1978,weather,normal,hot
images/145.jpg,medium,beige,1,3,nude,3,soft_blush,1,black,3,natural_concealer,2,6hrs,low,1668,simple,normal,normal
images/93.jpg,medium,beige,2,4,nude,2,soft_blush,1,black,1,natural_concealer,2,8hrs,low,2698,occasion,wedding,normal
images/87.jpg,medium,beige,3,5,coral,1,soft_blush,1,black,3,natural_concealer,1,8hrs,medium,1632,weather,normal,rainy
images/179.jpg,medium,matte_beige,3,2,nude,3,soft_blush,2,black,3,natural_concealer,2,12hrs,medium,1673,weather,normal,hot
images/390.jpg,medium,beige,1,3,coral,3,soft_blush,2,black,1,natural_concealer,2,12hrs,high,2447,occasion,casual,normal
images/384.jpg,medium,warm_beige,3,5,bold_nude,1,soft_blush,1,black,3,natural_concealer,2,10hrs,low,2083,occasion,party,normal
images/435.jpg,medium,sand,2,3,coral,2,soft_blush,2,black,1,natural_concealer,2,6hrs,high,1476,simple,normal,normal
images/353.jpg,medium,beige,1,3,coral,2,soft_blush,1,black,3,natural_concealer,1,10hrs,low,2716,simple,normal,normal
images/347.jpg,medium,sand,3,4,red,1,soft_blush,1,black,3,natural_concealer,2,6hrs,high,2268,weather,normal,humid
images/421.jpg,medium,sand,3,3,nude,2,soft_blush,1,black,3,natural_concealer,1,8hrs,high,2990,weather,normal,humid
images/409.jpg,medium,sand,2,3,red,2,soft_blush,2,black,1,natural_concealer,1,8hrs,medium,1107,occasion,wedding,normal
images/582.jpg,medium,warm_beige,2,2,red,3,soft_blush,2,black,1,natural_concealer,1,10hrs,low,1099,simple,normal,normal
images/596.jpg,medium,beige,3,3,coral,2,soft_blush,2,black,3,natural_concealer,1,6hrs,high,727,simple,normal,normal
images/541.jpg,medium,sand,3,4,nude,2,soft_blush,1,black,2,natural_concealer,1,6hrs,medium,2021,weather,normal,humid
images/227.jpg,medium,warm_beige,3,2,red,3,soft_blush,2,black,1,natural_concealer,2,10hrs,high,2523,simple,normal,normal
images/233.jpg,dark,mocha,3,5,dark red,3,soft_blush,1,black,1,natural_concealer,1,12hrs,high,1121,weather,normal,cold
images/555.jpg,medium,sand,3,4,bold_red,3,soft_blush,2,black,2,natural_concealer,2,8hrs,high,1164,occasion,party,normal
images/569.jpg,medium,sand,3,3,bold_coral,1,soft_blush,1,black,1,natural_concealer,1,10hrs,low,2281,occasion,party,normal
images/568.jpg,dark,espresso,1,2,wine,3,soft_blush,2,black,3,natural_concealer,1,12hrs,medium,2075,simple,normal,normal
images/232.jpg,medium,beige,3,4,coral,3,soft_blush,2,black,2,natural_concealer,1,6hrs,medium,663,weather,normal,cold
images/554.jpg,medium,beige,3,4,bold_nude,1,soft_blush,1,black,1,natural_concealer,2,8hrs,medium,1304,occasion,party,normal
images/540.jpg,medium,beige,2,5,nude,2,soft_blush,1,black,1,natural_concealer,1,12hrs,high,651,simple,normal,normal
images/226.jpg,medium,sand,3,2,nude,1,soft_blush,1,black,3,natural_concealer,2,10hrs,high,2294,occasion,office,normal
images/597.jpg,medium,sand,2,4,red,1,soft_blush,1,black,2,natural_concealer,1,10hrs,medium,2039,weather,normal,cold
images/583.jpg,medium,beige,3,5,coral,3,soft_blush,1,black,3,natural_concealer,2,6hrs,high,2417,occasion,wedding,normal
images/408.jpg,dark,caramel,3,4,plum,1,soft_blush,1,black,1,natural_concealer,1,8hrs,medium,2152,weather,normal,rainy
images/346.jpg,medium,sand,1,5,nude,2,soft_blush,2,black,2,natural_concealer,1,8hrs,low,677,simple,normal,normal
images/420.jpg,medium,warm_beige,2,3,red,2,soft_blush,1,black,1,natural_concealer,2,10hrs,low,2796,occasion,wedding,normal
images/434.jpg,medium,matte_sand,2,4,nude,1,soft_blush,1,black,3,natural_concealer,2,6hrs,medium,1890,weather,normal,hot
images/352.jpg,medium,beige,3,2,bold_red,1,soft_blush,2,black,3,natural_concealer,1,10hrs,low,1843,occasion,party,normal
images/385.jpg,medium,sand,1,5,red,1,soft_blush,1,black,3,natural_concealer,2,12hrs,high,2413,occasion,wedding,normal
images/391.jpg,medium,warm_beige,1,3,coral,3,soft_blush,1,black,3,natural_concealer,2,8hrs,medium,2596,occasion,wedding,normal
images/86.jpg,medium,beige,1,2,coral,2,soft_blush,1,black,3,natural_concealer,2,8hrs,medium,1333,weather,normal,cold
images/178.jpg,medium,warm_beige,1,4,red,2,soft_blush,1,black,2,natural_concealer,2,8hrs,low,687,simple,normal,normal
images/92.jpg,medium,sand,1,4,red,2,soft_blush,1,black,2,natural_concealer,1,12hrs,high,2725,simple,normal,normal
images/622.jpg,medium,sand,1,2,red,1,soft_blush,2,black,2,natural_concealer,1,8hrs,medium,1835,occasion,wedding,normal
images/144.jpg,medium,sand,2,3,coral,2,soft_blush,1,black,3,natural_concealer,1,12hrs,low,2409,simple,normal,normal
images/150.jpg,medium,sand,2,3,nude,2,soft_blush,2,black,3,natural_concealer,1,8hrs,medium,2787,occasion,office,normal
images/636.jpg,medium,sand,3,4,red,2,soft_blush,2,black,1,natural_concealer,2,6hrs,high,2658,weather,normal,humid
images/45.jpg,medium,warm_beige,3,5,red,2,soft_blush,1,black,2,natural_concealer,2,8hrs,medium,2029,simple,normal,normal
images/3.jpg,medium,beige,1,4,nude,3,soft_blush,1,black,3,natural_concealer,1,10hrs,low,1356,simple,normal,normal
images/51.jpg,medium,matte_sand,3,4,nude,2,soft_blush,2,black,3,natural_concealer,1,6hrs,high,1170,weather,normal,hot
images/79.jpg,medium,warm_beige,2,3,red,2,soft_blush,2,black,2,natural_concealer,2,8hrs,medium,2683,occasion,office,normal
images/187.jpg,medium,warm_beige,3,5,coral,2,soft_blush,1,black,1,natural_concealer,1,12hrs,low,2788,weather,normal,rainy
images/193.jpg,medium,sand,3,2,coral,2,soft_blush,1,black,3,natural_concealer,2,10hrs,medium,653,weather,normal,rainy
images/185.jpg,medium,matte_beige,3,2,nude,1,soft_blush,1,black,3,natural_concealer,1,12hrs,high,1424,weather,normal,hot
